Seq,DH137,DH138,DH139,DH140,DH141,DH142,DH143,DH144
DH_9163,0,0,0,0,0,0,0,0
DH_9164,0,0,0,0,0,0,0,0
DH_9165,0,0,0,0,0,0,0,0
DH_9166,0,0,0,0,0,0,0,0
DH_9167,0,0,0,0,0,0,0,0
DH_9168,0,0,0,0,0,0,0,0
DH_9169,0,0,0,0,0,0,0,0
DH_9170,0,0,0,0,0,0,0,0
DH_9171,0,0,0,0,0,0,0,0
DH_9172,0,0,0,0,0,0,0,0
DH_9173,0,0,0,0,0,0,0,0
DH_9174,0,0,0,0,0,0,0,0
DH_9175,0,0,0,0,0,0,0,0
DH_9176,0,0,0,0,0,0,0,0
DH_9177,0,0,0,0,0,0,0,0
DH_9178,0,0,0,0,0,0,0,0
DH_9179,0,0,0,0,0,0,0,0
DH_9180,0,0,0,0,0,0,0,0
DH_9181,0,0,0,0,0,0,0,0
DH_9182,0,0,0,0,0,0,0,0
DH_9183,0,0,0,0,0,0,0,0
DH_9184,0,0,0,0,0,0,0,0
DH_9185,0,0,0,0,0,0,0,0
DH_9186,0,0,0,0,0,0,0,0
DH_9187,0,0,0,0,0,0,0,0
DH_9188,0,0,0,0,0,0,0,0
DH_9189,0,0,0,0,0,0,0,0
DH_9190,0,0,0,0,0,0,0,0
DH_9191,0,0,0,0,0,0,0,0
DH_9192,0,0,0,0,0,0,0,0
DH_9193,0,0,0,0,0,0,0,0
DH_9194,0,0,0,0,0,0,0,0
DH_9195,0,0,0,0,0,0,0,0
DH_9196,0,0,0,0,0,0,0,0
DH_9197,0,0,0,0,0,0,0,0
DH_9198,0,0,0,0,0,0,0,0
DH_9199,0,0,0,0,0,0,0,0
DH_9200,0,0,0,0,0,0,0,0
DH_9201,0,0,0,0,0,0,0,0
DH_9202,0,0,0,0,0,0,0,0
DH_9203,0,0,0,0,0,0,0,0
DH_9204,0,0,0,0,0,0,0,0
DH_9205,0,0,0,0,0,0,0,0
DH_9206,0,0,0,0,0,0,0,0
DH_9207,0,0,0,0,0,0,0,0
DH_9208,0,0,0,0,0,0,0,0
DH_9209,0,0,0,0,0,0,0,0
DH_9210,0,0,0,0,0,0,0,0
DH_9211,0,0,0,0,0,0,0,0
DH_9212,0,0,0,0,0,0,0,0
DH_9213,0,0,0,0,0,0,0,0
DH_9214,0,0,0,0,0,0,0,0
DH_9215,0,0,0,0,0,0,0,0
DH_9216,0,0,0,0,0,0,0,0
DH_9217,0,0,0,0,0,0,0,0
DH_9218,0,0,0,0,0,0,0,0
DH_9219,0,0,0,0,0,0,0,0
DH_9220,0,0,0,0,0,0,0,0
DH_9221,0,0,0,0,0,0,0,0
DH_9222,0,0,0,0,0,0,0,0
DH_9223,0,0,0,0,0,0,0,0
DH_9224,0,0,0,0,0,0,0,0
DH_9225,0,0,0,0,0,0,0,0
DH_9226,0,0,0,0,0,0,0,0
DH_9227,0,0,0,0,0,0,0,0
DH_9228,0,0,0,0,0,0,0,0
DH_9229,0,0,0,0,0,0,0,0
DH_9230,0,0,0,0,0,0,0,0
DH_9231,0,0,0,0,0,0,0,0
DH_9232,0,0,0,0,0,0,0,0
DH_9233,0,0,0,0,0,0,0,0
DH_9234,0,0,0,0,0,0,0,0
DH_9235,0,0,0,0,0,0,0,0
DH_9236,0,0,0,0,0,0,0,0
DH_9237,0,0,0,0,0,0,0,0
DH_9238,0,0,0,0,0,0,0,0
DH_9239,0,0,0,0,0,0,0,0
DH_9240,0,0,0,0,0,0,0,0
DH_9241,0,0,0,0,0,0,0,0
DH_9242,0,0,0,0,0,0,0,0
DH_9243,0,0,0,0,0,0,0,0
DH_9244,0,0,0,0,0,0,0,0
DH_9245,0,0,0,0,0,0,0,0
DH_9246,0,0,0,0,0,0,0,0
DH_9247,0,0,0,0,0,0,0,0
DH_9248,0,0,0,0,0,0,0,0
DH_9249,0,0,0,0,0,0,0,0
DH_9250,0,0,0,0,0,0,0,0
DH_9251,0,0,0,0,0,0,0,0
DH_9252,0,0,0,0,0,0,0,0
DH_9253,0,0,0,0,0,0,0,0
DH_9254,0,0,0,0,0,0,0,0
DH_9255,0,0,0,0,0,0,0,0
DH_9256,0,0,0,0,0,0,0,0
DH_9257,0,0,0,0,0,0,0,0
DH_9258,0,0,0,0,0,0,0,0
DH_9259,0,0,0,0,0,0,0,0
DH_9260,0,0,0,0,0,0,0,0
DH_9261,0,0,0,0,0,0,0,0
DH_9262,0,0,0,0,0,0,0,0
DH_9263,0,0,0,0,0,0,0,0
DH_9264,0,0,0,0,0,0,0,0
DH_9265,0,0,0,0,0,0,0,0
DH_9266,0,0,0,0,0,0,0,0
DH_9267,0,0,0,0,0,0,0,0
DH_9268,0,0,0,0,0,0,0,0
DH_9269,0,0,0,0,0,0,0,0
DH_9270,0,0,0,0,0,0,0,0
DH_9271,0,0,0,0,0,0,0,0
DH_9272,0,0,0,0,0,0,0,0
DH_9273,0,0,0,0,0,0,0,0
DH_9274,0,0,0,0,0,0,0,0
DH_9275,0,0,0,0,0,0,0,0
DH_9276,0,0,0,0,0,0,0,0
DH_9277,0,0,0,0,0,0,0,0
DH_9278,0,0,0,0,0,0,0,0
DH_9279,0,0,0,0,0,0,0,0
DH_9280,0,0,0,0,0,0,0,0
DH_9281,0,0,0,0,0,0,0,0
DH_9282,0,0,0,0,0,0,0,0
DH_9283,0,0,0,0,0,0,0,0
DH_9284,0,0,0,0,0,0,0,0
DH_9285,0,0,0,0,0,0,0,0
DH_9286,0,0,0,0,0,0,0,0
DH_9287,0,0,0,0,0,0,0,0
DH_9288,0,0,0,0,0,0,0,0
DH_9289,0,0,0,0,0,0,0,0
DH_9290,0,0,0,0,0,0,0,0
DH_9291,0,0,0,0,0,0,0,0
DH_9292,0,0,0,0,0,0,0,0
DH_9293,0,0,0,0,0,0,0,0
DH_9294,0,0,0,0,0,0,0,0
DH_9295,0,0,0,0,0,0,0,0
DH_9296,0,0,0,0,0,0,0,0
DH_9297,0,0,0,0,0,0,0,0
DH_9298,0,0,0,0,0,0,0,0
DH_9299,0,0,0,0,0,0,0,0
DH_9300,0,0,0,0,0,0,0,0
DH_9301,0,0,0,0,0,0,0,0
DH_9302,0,0,0,0,0,0,0,0
DH_9303,0,0,0,0,0,0,0,0
DH_9304,0,0,0,0,0,0,0,0
DH_9305,0,0,0,0,0,0,0,0
DH_9306,0,0,0,0,0,0,0,0
DH_9307,0,0,0,0,0,0,0,0
DH_9308,0,0,0,0,0,0,0,0
DH_9309,0,0,0,0,0,0,0,0
DH_9310,0,0,0,0,0,0,0,0
DH_9311,0,0,0,0,0,0,0,0
DH_9312,0,0,0,0,0,0,0,0
DH_9313,0,0,0,0,0,0,0,0
DH_9314,0,0,0,0,0,0,0,0
DH_9315,0,0,0,0,0,0,0,0
DH_9316,0,0,0,0,0,0,0,0
DH_9317,0,0,0,0,0,0,0,0
DH_9318,0,0,0,0,0,0,0,0
DH_9319,0,0,0,0,0,0,0,0
DH_9320,0,0,0,0,0,0,0,0
DH_9321,0,0,0,0,0,0,0,0
DH_9322,0,0,0,0,0,0,0,0
DH_9323,0,0,0,0,0,0,0,0
DH_9324,0,0,0,0,0,0,0,0
DH_9325,0,0,0,0,0,0,0,0
DH_9326,0,0,0,0,0,0,0,0
DH_9327,0,0,0,0,0,0,0,0
DH_9328,0,0,0,0,0,0,0,0
DH_9329,0,0,0,0,0,0,0,0
DH_9330,0,0,0,0,0,0,0,0
DH_9331,0,0,0,0,0,0,0,0
DH_9332,0,0,0,0,0,0,2,0
DH_9333,0,0,0,0,0,0,0,0
DH_9334,0,0,0,0,0,0,0,0
DH_9335,0,0,0,0,0,0,0,0
DH_9336,0,0,0,0,0,0,0,0
DH_9337,0,0,0,0,0,0,0,0
DH_9338,0,0,0,0,0,0,0,0
DH_9339,0,0,0,0,0,0,0,0
DH_9340,0,0,0,0,0,0,0,0
DH_9341,0,0,0,0,0,0,0,0
DH_9342,0,0,0,0,0,0,0,0
DH_9343,0,0,0,0,0,0,0,0
DH_9344,0,0,0,0,0,0,0,0
DH_9345,0,0,0,0,0,0,0,0
DH_9346,0,0,0,0,0,0,0,0
DH_9347,0,0,0,0,0,0,0,0
DH_9348,0,0,0,0,0,0,0,0
DH_9349,0,0,0,0,0,0,0,0
DH_9350,0,0,0,0,0,0,0,0
DH_9351,0,0,0,0,0,0,0,0
DH_9352,0,0,0,0,0,0,0,0
DH_9353,0,0,0,0,0,0,0,0
DH_9354,0,0,0,0,0,0,0,0
DH_9355,0,0,0,0,0,0,0,0
DH_9356,0,0,0,0,0,0,0,0
DH_9357,0,0,0,0,0,0,0,0
DH_9358,0,0,0,0,0,0,0,0
DH_9359,0,0,0,0,0,0,0,0
DH_9360,0,0,0,0,0,0,0,0
DH_9361,0,0,0,0,0,0,0,0
DH_9362,0,0,0,0,0,0,0,0
DH_9363,0,0,0,0,0,0,0,0
DH_9364,0,0,0,0,0,0,0,0
DH_9365,0,0,0,0,0,0,0,0
DH_9366,0,0,0,0,0,0,0,0
DH_9367,0,0,0,0,0,0,0,0
DH_9368,0,0,0,0,0,0,0,0
DH_9369,0,0,0,0,0,0,0,0
DH_9370,0,0,0,0,0,0,0,0
DH_9371,0,0,0,0,0,0,0,0
DH_9372,0,0,0,0,0,0,0,0
DH_9373,0,0,0,0,0,0,0,0
DH_9374,0,0,0,0,0,0,0,0
DH_9375,0,0,0,0,0,0,0,0
DH_9376,0,0,0,0,0,0,0,0
DH_9377,0,0,0,0,0,0,0,0
DH_9378,0,0,0,0,0,0,0,0
DH_9379,0,0,0,0,0,0,0,0
DH_9380,0,0,0,0,0,0,0,0
DH_9381,0,0,0,0,0,0,0,0
DH_9382,0,0,0,0,0,0,0,0
DH_9383,0,0,0,0,0,0,0,0
DH_9384,0,0,0,0,0,0,0,0
DH_9385,0,0,0,0,0,0,0,0
DH_9386,0,0,0,0,0,0,0,0
DH_9387,0,0,0,0,0,0,0,0
DH_9388,0,0,0,0,0,0,0,0
DH_9389,0,0,0,0,0,0,0,0
DH_9390,0,0,0,0,0,0,0,0
DH_9391,0,0,0,0,0,0,0,0
DH_9392,0,0,0,0,0,0,0,0
DH_9393,0,0,0,0,0,0,0,0
DH_9394,0,0,0,0,0,0,0,0
DH_9395,0,0,0,0,0,0,0,0
DH_9396,0,0,0,0,0,0,0,0
DH_9397,0,0,0,0,0,0,0,0
DH_9398,0,0,0,0,0,0,0,0
DH_9399,0,0,0,0,0,0,0,0
DH_9400,0,0,0,0,0,0,0,0
DH_9401,0,0,0,0,0,0,0,0
DH_9402,0,0,0,0,0,0,0,0
DH_9403,0,0,0,0,0,0,0,0
DH_9404,0,0,0,0,0,0,0,0
DH_9405,0,0,0,0,0,0,0,0
DH_9406,0,0,0,0,0,0,0,0
DH_9407,0,0,0,0,0,0,0,0
DH_9408,0,0,0,0,0,0,0,0
DH_9409,0,0,0,0,0,0,0,0
DH_9410,0,0,0,0,0,0,0,0
DH_9411,0,0,0,0,0,0,0,0
DH_9412,0,0,0,0,0,0,0,0
DH_9413,0,0,0,0,0,0,0,0
DH_9414,0,0,0,0,0,0,0,0
DH_9415,0,0,0,0,0,0,0,0
DH_9416,0,0,0,0,0,0,0,0
DH_9417,0,0,0,0,0,0,0,0
DH_9418,0,0,0,0,0,0,0,0
DH_9419,0,0,0,0,0,0,0,0
DH_9420,0,0,0,0,0,0,0,0
DH_9421,0,0,0,0,0,0,0,0
DH_9422,0,0,0,0,0,0,0,0
DH_9423,0,0,0,0,0,0,0,0
DH_9424,0,0,0,0,0,0,0,0
DH_9425,0,0,0,0,0,0,0,0
DH_9426,0,0,0,0,0,0,0,0
DH_9427,0,0,0,0,0,0,0,0
DH_9428,0,0,0,0,0,0,0,0
DH_9429,0,0,0,0,0,0,0,0
DH_9430,0,0,0,0,0,0,0,0
DH_9431,0,0,0,0,0,0,0,0
DH_9432,0,0,0,0,0,0,0,0
DH_9433,0,0,0,0,0,0,0,0
DH_9434,0,0,0,0,0,0,0,0
DH_9435,0,0,0,0,0,0,0,0
DH_9436,0,0,0,0,0,0,0,0
DH_9437,0,0,0,0,0,0,0,0
DH_9438,0,0,0,0,0,0,0,0
DH_9439,0,0,0,0,0,0,0,0
DH_9440,0,0,0,0,0,0,0,0
DH_9441,0,0,0,0,0,0,0,0
DH_9442,0,0,0,0,0,0,0,0
DH_9443,0,0,0,0,0,0,0,0
DH_9444,0,0,0,0,0,0,0,0
DH_9445,0,0,0,0,0,0,0,0
DH_9446,0,0,0,0,0,0,0,0
DH_9447,0,0,0,0,0,0,0,0
DH_9448,0,0,0,0,0,0,0,0
DH_9449,0,0,0,0,0,0,0,0
DH_9450,0,0,0,0,0,0,0,0
DH_9451,0,0,0,0,0,0,0,0
DH_9452,0,0,0,0,0,0,0,0
DH_9453,0,0,0,0,0,0,0,0
DH_9454,0,0,0,0,0,0,0,0
DH_9455,0,0,0,0,0,0,0,0
DH_9456,0,0,0,0,0,0,0,0
DH_9457,0,0,0,0,0,0,0,0
DH_9458,0,0,0,0,0,0,0,0
DH_9459,0,0,0,0,0,0,0,0
DH_9460,0,0,0,0,0,0,0,0
DH_9461,0,0,0,0,0,0,0,0
DH_9462,0,0,0,0,0,0,0,0
DH_9463,0,0,0,0,0,0,0,0
DH_9464,0,0,0,0,0,0,2,0
DH_9465,0,0,0,0,0,0,0,0
DH_9466,0,0,0,0,0,0,0,0
DH_9467,0,0,0,0,0,0,0,0
DH_9468,0,0,0,0,0,0,0,0
DH_9469,0,0,0,0,0,0,0,0
DH_9470,0,0,0,0,0,0,0,0
DH_9471,0,0,0,0,0,0,0,0
DH_9472,0,0,0,0,0,0,0,0
DH_9473,0,0,0,0,0,0,0,0
DH_9474,0,0,0,0,0,0,0,0
DH_9475,0,0,0,0,0,0,0,0
DH_9476,0,0,0,0,0,0,0,0
DH_9477,0,0,0,0,0,0,0,0
DH_9478,0,0,0,0,0,0,0,0
DH_9479,0,0,0,0,0,0,0,0
DH_9480,0,0,0,0,0,0,0,0
DH_9481,0,0,0,0,0,0,0,0
DH_9482,0,0,0,0,0,0,0,0
DH_9483,0,0,0,0,0,0,0,0
DH_9484,0,0,0,0,0,0,0,0
DH_9485,0,0,0,0,0,0,0,0
DH_9486,0,0,0,0,0,0,0,0
DH_9487,0,0,0,0,0,0,0,0
DH_9488,0,0,0,0,0,0,0,0
DH_9489,0,0,0,0,0,0,0,0
DH_9490,0,0,0,0,0,0,0,0
DH_9491,0,0,0,0,0,0,0,0
DH_9492,0,0,0,0,0,0,0,0
DH_9493,0,0,0,0,0,0,0,0
DH_9494,0,0,0,0,0,0,0,0
DH_9495,0,0,0,0,0,0,0,0
DH_9496,0,0,0,0,0,0,0,0
DH_9497,0,0,0,0,0,0,0,0
DH_9498,0,0,0,0,0,0,0,0
DH_9499,0,0,0,0,0,0,0,0
DH_9500,0,0,0,0,0,0,0,0
DH_9501,0,0,0,0,0,0,0,0
DH_9502,0,0,0,0,0,0,0,0
DH_9503,0,0,0,0,0,0,0,0
DH_9504,0,0,0,0,0,0,0,0
DH_9505,0,0,0,0,0,0,0,0
DH_9506,0,0,0,0,0,0,0,0
DH_9507,0,0,0,0,0,0,0,0
DH_9508,0,0,0,0,0,0,0,0
DH_9509,0,0,0,0,0,0,0,0
DH_9510,0,0,0,0,0,0,0,0
DH_9511,0,0,0,0,0,0,0,0
DH_9512,0,0,0,0,0,0,0,0
DH_9513,0,0,0,0,0,0,0,0
DH_9514,0,0,0,0,0,0,0,0
DH_9515,0,0,0,0,0,0,0,0
DH_9516,0,0,0,0,0,0,0,0
DH_9517,0,0,0,0,0,0,0,0
DH_9518,0,0,0,0,0,0,0,0
DH_9519,0,0,0,0,0,0,0,0
DH_9520,0,0,0,0,0,0,0,0
DH_9521,0,0,0,0,0,0,0,0
DH_9522,0,0,0,0,0,0,0,0
DH_9523,0,0,0,0,0,0,0,0
DH_9524,0,0,0,0,0,0,0,0
DH_9525,0,0,0,0,0,0,0,0
DH_9526,0,0,0,0,0,0,0,0
DH_9527,0,0,0,0,0,0,0,0
DH_9528,0,0,0,0,0,0,0,0
DH_9529,0,0,0,0,0,0,0,0
DH_9530,0,0,0,0,0,0,0,0
DH_9531,0,0,0,0,0,0,0,0
DH_9532,0,0,0,0,0,0,0,0
DH_9533,0,0,0,0,0,0,0,0
DH_9534,0,0,0,0,0,0,0,0
DH_9535,0,0,0,0,0,0,0,0
DH_9536,0,0,0,0,0,0,0,0
DH_9537,0,0,0,0,0,0,0,0
DH_9538,0,0,0,0,0,0,0,0
DH_9539,0,0,0,0,0,0,0,0
DH_9540,0,0,0,0,0,0,0,0
DH_9541,0,0,0,0,0,0,0,0
DH_9542,0,0,0,0,0,0,0,0
DH_9543,0,0,0,0,0,0,0,0
DH_9544,0,0,0,0,0,0,0,0
DH_9545,0,0,0,0,0,0,0,0
DH_9546,0,0,0,0,0,0,0,0
DH_9547,0,0,0,0,0,0,0,0
DH_9548,0,0,0,0,0,0,0,0
DH_9549,0,0,0,0,0,0,0,0
DH_9550,0,0,0,0,0,0,0,0
DH_9551,0,0,0,0,0,0,0,0
DH_9552,0,0,0,0,0,0,0,0
DH_9553,0,0,0,0,0,0,0,0
DH_9554,0,0,0,0,0,0,0,0
DH_9555,0,0,0,0,0,0,0,0
DH_9556,0,0,0,0,0,0,0,0
DH_9557,0,0,0,0,0,0,0,0
DH_9558,0,0,0,0,0,0,0,0
DH_9559,0,0,0,0,0,0,0,0
DH_9560,0,0,0,0,0,0,0,0
DH_9561,0,0,0,0,0,0,0,0
DH_9562,0,0,0,0,0,0,0,0
DH_9563,0,0,0,0,0,0,0,0
DH_9564,0,0,0,0,0,0,0,0
DH_9565,0,0,0,0,0,0,0,0
DH_9566,0,0,0,0,0,0,0,0
DH_9567,0,0,0,0,0,0,0,0
DH_9568,0,0,0,0,0,0,0,0
DH_9569,0,0,0,0,0,0,0,0
DH_9570,0,0,0,0,0,0,0,0
DH_9571,0,0,0,0,0,0,0,0
DH_9572,0,0,0,0,0,0,0,0
DH_9573,0,0,0,0,0,0,0,0
DH_9574,0,0,0,0,0,0,0,0
DH_9575,0,0,0,0,0,0,0,0
DH_9576,0,0,0,0,0,0,0,0
DH_9577,0,0,0,0,0,0,0,0
DH_9578,0,0,0,0,0,0,0,0
DH_9579,0,0,0,0,0,0,0,0
DH_9580,0,0,0,0,0,0,0,0
DH_9581,0,0,0,0,0,0,0,0
DH_9582,0,0,0,0,0,0,0,0
DH_9583,0,0,0,0,0,0,0,0
DH_9584,0,0,0,0,0,0,0,0
DH_9585,0,0,0,0,0,0,0,0
DH_9586,0,0,0,0,0,0,0,0
DH_9587,0,0,0,0,0,0,0,0
DH_9588,0,0,0,0,0,0,0,0
DH_9589,0,0,0,0,0,0,0,0
DH_9590,0,0,0,0,0,0,0,0
DH_9591,0,0,0,0,0,0,0,0
DH_9592,0,0,0,0,0,0,0,0
DH_9593,0,0,0,0,0,0,0,0
DH_9594,0,0,0,0,0,0,0,0
DH_9595,0,0,0,0,0,0,0,0
DH_9596,0,0,0,0,0,0,0,0
DH_9597,0,0,0,0,0,0,0,0
DH_9598,0,0,0,0,0,0,0,0
DH_9599,0,0,0,0,0,0,0,0
DH_9600,0,0,0,0,0,0,0,0
DH_9601,0,0,0,0,0,0,0,0
DH_9602,0,0,0,0,0,0,0,0
DH_9603,0,0,0,0,0,0,0,0
DH_9604,0,0,0,0,0,0,0,0
DH_9605,0,0,0,0,0,0,0,0
DH_9606,0,0,0,0,0,0,0,0
DH_9607,0,0,0,0,0,0,0,0
DH_9608,0,0,0,0,0,0,0,0
DH_9609,0,0,0,0,0,0,0,0
DH_9610,0,0,0,0,0,0,0,0
DH_9611,0,0,0,0,0,0,0,0
DH_9612,0,0,0,0,0,0,0,0
DH_9613,0,0,0,0,0,0,0,0
DH_9614,0,0,0,0,0,0,0,0
DH_9615,0,0,0,0,0,0,0,0
DH_9616,0,0,0,0,0,0,0,0
DH_9617,0,0,0,0,0,0,0,0
DH_9618,0,0,0,0,0,0,0,0
DH_9619,0,0,0,0,0,0,0,0
DH_9620,0,0,0,0,0,0,0,0
DH_9621,0,0,0,0,0,0,0,0
DH_9622,0,0,0,0,0,0,0,0
DH_9623,0,0,0,0,0,0,0,0
DH_9624,0,0,0,0,0,0,0,0
DH_9625,0,0,0,0,0,0,0,0
DH_9626,0,0,0,0,0,0,0,0
DH_9627,0,0,0,0,0,0,0,0
DH_9628,0,0,0,0,0,0,0,0
DH_9629,0,0,0,0,0,0,0,0
DH_9630,0,0,0,0,0,0,0,0
DH_9631,0,0,0,0,0,0,0,0
DH_9632,0,0,0,0,0,0,0,0
DH_9633,0,0,0,0,0,0,0,0
DH_9634,0,0,0,0,0,0,0,0
DH_9635,0,0,0,0,0,0,0,0
DH_9636,0,0,0,0,0,0,0,0
DH_9637,0,0,0,0,0,0,0,0
DH_9638,0,0,0,0,0,0,0,0
DH_9639,0,0,0,0,0,0,0,0
DH_9640,0,0,0,0,0,0,0,0
DH_9641,0,0,0,0,0,0,0,0
DH_9642,0,0,0,0,0,0,0,0
DH_9643,0,0,0,0,0,0,0,0
DH_9644,0,0,0,0,0,0,0,0
DH_9645,0,0,0,0,0,0,0,0
DH_9646,0,0,0,0,0,0,0,0
DH_9647,0,0,0,0,0,0,0,0
DH_9648,0,0,0,0,0,0,0,0
DH_9649,0,0,0,0,0,0,0,0
DH_9650,0,0,0,0,0,0,0,0
DH_9651,0,0,0,0,0,0,0,0
DH_9652,0,0,0,0,0,0,0,0
DH_9653,0,0,0,0,0,0,0,0
DH_9654,0,0,0,0,0,0,0,0
DH_9655,0,0,0,0,0,0,0,0
DH_9656,0,0,0,0,0,0,0,0
DH_9657,0,0,0,0,0,0,0,0
DH_9658,0,0,0,0,0,0,0,0
DH_9659,0,0,0,0,0,0,0,0
DH_9660,0,0,0,0,0,0,0,0
DH_9661,0,0,0,0,0,0,0,0
DH_9662,0,0,0,0,0,0,0,0
DH_9663,0,0,0,0,0,0,0,0
DH_9664,0,0,0,0,0,0,0,0
DH_9665,0,0,0,0,0,0,0,0
DH_9666,0,0,0,0,0,0,0,0
DH_9667,0,0,0,0,0,0,0,0
DH_9668,0,0,0,0,0,0,0,0
DH_9669,0,0,0,0,0,0,0,0
DH_9670,0,0,0,0,0,0,0,0
DH_9671,0,0,0,0,0,0,0,0
DH_9672,0,0,0,0,0,0,0,0
DH_9673,0,0,0,0,0,0,0,0
DH_9674,0,0,0,0,0,0,0,0
DH_9675,0,0,0,0,0,0,0,0
DH_9676,0,0,0,0,0,0,0,0
DH_9677,0,0,0,0,0,0,0,0
DH_9678,0,0,0,0,0,0,0,0
DH_9679,0,0,0,0,0,0,0,0
DH_9680,0,0,0,0,0,0,0,0
DH_9681,0,0,0,0,0,0,0,0
DH_9682,0,0,0,0,0,0,0,0
DH_9683,0,0,0,0,0,0,0,0
DH_9684,0,0,0,0,0,0,0,0
DH_9685,0,0,0,0,0,0,0,0
DH_9686,0,0,0,0,0,0,0,0
DH_9687,0,0,0,0,0,3,0,0
DH_9688,0,0,0,0,0,0,0,0
DH_9689,0,0,0,0,0,0,0,0
DH_9690,0,0,0,0,0,0,0,0
DH_9691,0,0,0,0,0,0,0,0
DH_9692,0,0,0,0,0,0,0,0
DH_9693,0,0,0,0,0,0,0,0
DH_9694,0,0,0,0,0,0,0,0
DH_9695,0,0,0,0,0,0,0,0
DH_9696,0,0,0,0,0,0,0,0
DH_9697,0,0,0,0,0,0,0,0
DH_9698,0,0,0,0,0,0,0,0
DH_9699,0,0,0,0,0,0,0,0
DH_9700,0,0,0,0,0,0,0,0
DH_9701,0,0,0,0,0,0,0,0
DH_9702,0,0,0,0,0,0,0,0
DH_9703,0,0,0,0,0,0,0,0
DH_9704,0,0,0,0,0,0,0,0
DH_9705,0,0,0,0,0,0,0,0
DH_9706,0,0,0,0,0,0,0,0
DH_9707,0,0,0,0,0,0,0,0
DH_9708,0,0,0,0,0,0,0,0
DH_9709,0,0,0,0,0,0,0,0
DH_9710,0,0,0,0,0,0,0,0
DH_9711,0,0,0,0,0,0,0,0
DH_9712,0,0,0,0,0,5,0,0
DH_9713,0,0,0,0,0,0,0,0
DH_9714,0,0,0,0,0,0,0,0
DH_9715,0,0,0,0,0,0,0,0
DH_9716,0,0,0,0,0,0,0,0
DH_9717,0,0,0,0,0,0,0,0
DH_9718,0,0,0,0,0,0,0,0
DH_9719,0,0,0,0,0,0,0,0
DH_9720,0,0,0,0,0,0,0,0
DH_9721,0,0,0,0,0,0,0,0
DH_9722,0,0,0,0,0,0,0,0
DH_9723,0,0,0,0,0,0,0,0
DH_9724,0,0,0,0,0,0,0,0
DH_9725,0,0,0,0,0,0,0,0
DH_9726,0,0,0,0,0,0,0,0
DH_9727,0,0,0,0,0,0,0,0
DH_9728,0,0,0,0,0,0,0,0
DH_9729,0,0,0,0,0,0,0,0
DH_9730,0,0,0,0,0,0,0,0
DH_9731,0,0,0,0,0,0,0,0
DH_9732,0,0,0,0,0,0,0,0
DH_9733,0,0,0,0,0,0,0,0
DH_9734,0,0,0,0,0,0,0,0
DH_9735,0,0,0,0,0,0,0,0
DH_9736,0,0,0,0,0,0,0,0
DH_9737,0,0,0,0,0,0,0,0
DH_9738,0,0,0,0,0,0,0,0
DH_9739,0,0,0,0,0,0,0,0
DH_9740,0,0,0,0,0,0,0,0
DH_9741,0,0,0,0,0,0,0,0
DH_9742,0,0,0,0,0,0,0,0
DH_9743,0,0,0,0,0,0,0,0
DH_9744,0,0,0,0,0,0,0,0
DH_9745,0,0,0,0,0,0,0,0
DH_9746,0,0,0,0,0,0,0,0
DH_9747,0,0,0,0,0,0,0,0
DH_9748,0,0,0,0,0,0,0,0
DH_9749,0,0,0,0,0,0,0,0
DH_9750,0,0,0,0,0,0,0,0
DH_9751,0,0,0,0,0,0,0,0
DH_9752,0,0,0,0,0,0,0,0
DH_9753,0,0,0,0,0,0,0,0
DH_9754,0,0,0,0,0,0,0,0
DH_9755,0,0,0,0,0,0,0,0
DH_9756,0,0,0,0,0,0,0,0
DH_9757,0,0,0,0,0,0,0,0
DH_9758,0,0,0,0,0,0,0,0
DH_9759,0,0,0,0,0,0,0,0
DH_9760,0,0,0,0,0,0,0,0
DH_9761,0,0,0,0,0,0,0,0
DH_9762,0,0,0,0,0,0,0,0
DH_9763,0,0,0,0,0,0,0,0
DH_9764,0,0,0,0,0,0,0,0
DH_9765,0,0,0,0,0,0,0,0
DH_9766,0,0,0,0,0,0,0,0
DH_9767,0,0,0,0,0,0,0,0
DH_9768,0,0,0,0,0,0,0,0
DH_9769,0,0,0,0,0,0,0,0
DH_9770,0,0,0,0,0,0,0,0
DH_9771,0,0,0,0,0,0,0,0
DH_9772,0,0,0,0,0,0,0,0
DH_9773,0,0,0,0,0,0,0,0
DH_9774,0,0,0,0,0,0,0,0
DH_9775,0,0,0,0,0,0,0,0
DH_9776,0,0,0,0,0,0,0,0
DH_9777,0,0,0,0,0,0,0,0
DH_9778,0,0,0,0,0,0,0,0
DH_9779,0,0,0,0,0,0,0,0
DH_9780,0,0,0,0,0,0,0,0
DH_9781,0,0,0,0,0,0,0,0
DH_9782,0,0,0,0,0,0,0,0
DH_9783,0,0,0,0,0,0,0,0
DH_9784,0,0,0,0,0,0,0,0
DH_9785,0,0,0,0,0,0,0,0
DH_9786,0,0,0,0,0,0,0,0
DH_9787,0,0,0,0,0,0,0,0
DH_9788,0,0,0,0,0,0,0,0
DH_9789,0,0,0,0,0,0,0,0
DH_9790,0,0,0,0,0,0,0,0
DH_9791,0,0,0,0,0,0,0,0
DH_9792,0,0,0,0,0,0,0,0
DH_9793,0,0,0,0,0,0,0,0
DH_9794,0,0,0,0,0,0,0,0
DH_9795,0,0,0,0,0,0,0,0
DH_9796,0,0,0,0,0,0,0,0
